VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
usa:A37_M40M43;rammer;rotationMechanism;enhancedAimDrives;75.3
usa:A37_M40M43;rammer;turbocharger;enhancedAimDrives;13.09
usa:A37_M40M43;enhancedAimDrives;rammer;camouflageNet;4.59
usa:A38_T92;rammer;rotationMechanism;enhancedAimDrives;71.83
usa:A38_T92;rammer;turbocharger;enhancedAimDrives;13.06
usa:A38_T92;rammer;modernizedTurbochargerRotationMechanism;enhancedAimDrives;7.92
usa:A39_T28;rammer;turbocharger;healthReserve;23.4
usa:A39_T28;rammer;turbocharger;rotationMechanism;15.77
usa:A39_T28;ventilation;modernizedTurbochargerRotationMechanism;coatedOptics;10.05
usa:A40_T95;rammer;turbocharger;healthReserve;27.93
usa:A40_T95;rammer;modernizedTurbochargerRotationMechanism;healthReserve;8.55
usa:A40_T95;rammer;modernizedExtraHealthReserveAntifragmentationLining;turbocharger;5.91
usa:A41_M18_Hellcat;rammer;camouflageNet;stereoscope;12
usa:A41_M18_Hellcat;improvedSights;rammer;coatedOptics;11.6
usa:A41_M18_Hellcat;rammer;modernizedTurbochargerRotationMechanism;coatedOptics;11.25
usa:A45_M6A2E1;rammer;turbocharger;aimingStabilizer;23.18
usa:A45_M6A2E1;healthReserve;aimingStabilizer;rammer;21.52
usa:A45_M6A2E1;healthReserve;modernizedTurbochargerRotationMechanism;aimingStabilizer;16.21
usa:A57_M8A1;additInvisibilityDevice;turbocharger;stereoscope;52.55
usa:A57_M8A1;coatedOptics;turbocharger;additInvisibilityDevice;9.25
usa:A57_M8A1;turbocharger;enhancedAimDrives;coatedOptics;7.79
usa:A58_T67;rammer;camouflageNet;stereoscope;29.86
usa:A58_T67;additInvisibilityDevice;stereoscope;rammer;15.99
usa:A58_T67;improvedSights;rammer;stereoscope;13.57
usa:A63_M46_Patton;ventilation;aimingStabilizer;rammer;19.05
usa:A63_M46_Patton;turbocharger;aimingStabilizer;rammer;18.36
usa:A63_M46_Patton;ventilation;commandersView;rammer;10.24
usa:A63_M46_Patton_KR;turbocharger;additInvisibilityDevice;rammer;41.67
usa:A63_M46_Patton_KR;turbocharger;rammer;ventilation;19.44
usa:A64_T25_AT;ventilation;additInvisibilityDevice;coatedOptics;7.57
usa:A64_T25_AT;ventilation;rammer;coatedOptics;6.17
usa:A64_T25_AT;rammer;turbocharger;healthReserve;5.94
usa:A66_M103;healthReserve;aimingStabilizer;rammer;31.19
usa:A66_M103;turbocharger;aimingStabilizer;rammer;12.2
usa:A66_M103;healthReserve;turbocharger;rammer;9.52
usa:A67_T57_58;healthReserve;modernizedTurbochargerRotationMechanism;aimingStabilizer;18.88
usa:A67_T57_58;healthReserve;turbocharger;aimingStabilizer;13.3
usa:A67_T57_58;ventilation;turbocharger;aimingStabilizer;7.7
usa:A68_T28_Prototype;rammer;turbocharger;healthReserve;17.78
usa:A68_T28_Prototype;rammer;improvedSights;ventilation;10.69
usa:A68_T28_Prototype;ventilation;turbocharger;rammer;9.27
usa:A69_T110E5;healthReserve;turbocharger;rammer;30.39
usa:A69_T110E5;modernizedExtraHealthReserveAntifragmentationLining;modernizedTurbochargerRotationMechanism;rammer;15.26
usa:A69_T110E5;healthReserve;modernizedTurbochargerRotationMechanism;rammer;13.94
usa:A71_T21;additInvisibilityDevice;ventilation;coatedOptics;41.84
usa:A71_T21;coatedOptics;additInvisibilityDevice;rammer;17.93
usa:A71_T21;coatedOptics;rammer;ventilation;9.2
usa:A72_T25_2;rammer;rotationMechanism;coatedOptics;16.37
usa:A72_T25_2;improvedSights;rammer;coatedOptics;12.99
usa:A72_T25_2;rammer;additInvisibilityDevice;coatedOptics;10.85
usa:A80_T26_E4_SuperPershing;turbocharger;aimingStabilizer;rammer;24.06
usa:A80_T26_E4_SuperPershing;turbocharger;coatedOptics;rammer;14.45
usa:A80_T26_E4_SuperPershing;turbocharger;rammer;ventilation;13.2
usa:A83_T110E4;rammer;modernizedTurbochargerRotationMechanism;improvedSights;11.23
usa:A83_T110E4;rotationMechanism;modernizedTurbochargerRotationMechanism;rammer;9.27
usa:A83_T110E4;rammer;turbocharger;rotationMechanism;8.93
usa:A85_T110E3;rammer;turbocharger;healthReserve;33.93
usa:A85_T110E3;rammer;turbocharger;rotationMechanism;12.63
usa:A85_T110E3;rammer;modernizedTurbochargerRotationMechanism;healthReserve;11.66
usa:A87_M44;rammer;rotationMechanism;enhancedAimDrives;78.32
usa:A87_M44;rammer;turbocharger;enhancedAimDrives;11.78
usa:A87_M44;rammer;enhancedAimDrives;camouflageNet;4.84
usa:A88_M53_55;rammer;enhancedAimDrives;ventilation;56
usa:A88_M53_55;rammer;rotationMechanism;enhancedAimDrives;22.46
usa:A88_M53_55;rammer;rotationMechanism;ventilation;15.97
usa:A89_T54E1;healthReserve;turbocharger;aimingStabilizer;21.99
usa:A89_T54E1;ventilation;turbocharger;aimingStabilizer;11.36
usa:A89_T54E1;ventilation;aimingStabilizer;enhancedAimDrives;10.22
usa:A90_T69;ventilation;improvedSights;aimingStabilizer;15.76
usa:A90_T69;turbocharger;aimingStabilizer;ventilation;14.92
usa:A90_T69;ventilation;aimingStabilizer;coatedOptics;12.61
usa:A92_M60;ventilation;aimingStabilizer;rammer;24.67
usa:A92_M60;healthReserve;ventilation;rammer;11.79
usa:A92_M60;ventilation;additInvisibilityDevice;rammer;8.06
usa:A94_T37;coatedOptics;additInvisibilityDevice;ventilation;32.7
usa:A94_T37;coatedOptics;ventilation;stereoscope;12.26
usa:A94_T37;coatedOptics;aimingStabilizer;rammer;10.38
usa:A95_T95_E6;rammer;healthReserve;aimingStabilizer;33.21
usa:A95_T95_E6;ventilation;aimingStabilizer;rammer;23.09
usa:A95_T95_E6;modernizedExtraHealthReserveAntifragmentationLining;aimingStabilizer;rammer;5.28
usa:A97_M41_Bulldog;commandersView;additInvisibilityDevice;coatedOptics;51.22
usa:A97_M41_Bulldog;coatedOptics;additInvisibilityDevice;ventilation;25.96
usa:A97_M41_Bulldog;commandersView;additInvisibilityDevice;ventilation;8.19
usa:A99_T92_LT;commandersView;additInvisibilityDevice;coatedOptics;77.12
usa:A99_T92_LT;coatedOptics;turbocharger;additInvisibilityDevice;5.43
usa:A99_T92_LT;additInvisibilityDevice;turbocharger;stereoscope;4.02
ussr:R01_IS;healthReserve;rammer;ventilation;12.02
ussr:R01_IS;ventilation;improvedSights;rammer;10.31
ussr:R01_IS;healthReserve;turbocharger;rammer;9.53
ussr:R02_SU-85;ventilation;rammer;stereoscope;31.38
ussr:R04_T-34;ventilation;rammer;coatedOptics;22.94
ussr:R04_T-34;ventilation;enhancedAimDrives;rammer;14.69
ussr:R04_T-34;rammer;rotationMechanism;enhancedAimDrives;8.98
ussr:R06_T-28;additInvisibilityDevice;stereoscope;ventilation;23.83
ussr:R06_T-28;ventilation;enhancedAimDrives;stereoscope;19.8
ussr:R06_T-28;ventilation;stereoscope;coatedOptics;12.42
ussr:R07_T-34-85;ventilation;rammer;coatedOptics;43.19
ussr:R07_T-34-85;turbocharger;rammer;coatedOptics;7.14
ussr:R07_T-34-85;turbocharger;enhancedAimDrives;rammer;5.08
ussr:R101_MT25;ventilation;additInvisibilityDevice;coatedOptics;51.57
ussr:R101_MT25;coatedOptics;rammer;ventilation;11.74
ussr:R101_MT25;additInvisibilityDevice;turbocharger;coatedOptics;9.92
ussr:R104_Object_430_II;ventilation;aimingStabilizer;rammer;23.65
ussr:R104_Object_430_II;coatedOptics;aimingStabilizer;rammer;10.3
ussr:R104_Object_430_II;ventilation;rammer;coatedOptics;8.6
ussr:R106_KV85;ventilation;modernizedTurbochargerRotationMechanism;rammer;28.06
ussr:R106_KV85;healthReserve;turbocharger;rammer;22.45
ussr:R106_KV85;healthReserve;rammer;ventilation;12.07
ussr:R107_LTB;commandersView;additInvisibilityDevice;coatedOptics;76.76
ussr:R107_LTB;coatedOptics;rammer;ventilation;8.05
ussr:R107_LTB;coatedOptics;commandersView;ventilation;5.22
ussr:R108_T34_85M;ventilation;coatedOptics;rammer;37.61
ussr:R108_T34_85M;turbocharger;coatedOptics;ventilation;9.2
ussr:R108_T34_85M;turbocharger;rammer;coatedOptics;8.05
ussr:R109_T54S;commandersView;additInvisibilityDevice;coatedOptics;68.42
ussr:R109_T54S;commandersView;additInvisibilityDevice;ventilation;9.94
ussr:R109_T54S;stereoscope;rammer;ventilation;4.52
ussr:R110_Object_260;healthReserve;aimingStabilizer;rammer;21.16
ussr:R110_Object_260;healthReserve;turbocharger;rammer;20.47
ussr:R110_Object_260;modernizedExtraHealthReserveAntifragmentationLining;turbocharger;rammer;10.58
ussr:R111_ISU130;rammer;turbocharger;ventilation;24.45
ussr:R111_ISU130;rammer;ventilation;coatedOptics;23.43
ussr:R111_ISU130;improvedSights;rammer;ventilation;12.71
ussr:R112_T54_45;turbocharger;aimingStabilizer;rammer;16.74
ussr:R112_T54_45;ventilation;aimingStabilizer;rammer;15.28
ussr:R112_T54_45;turbocharger;rammer;coatedOptics;13.27
ussr:R113_Object_730;rammer;turbocharger;aimingStabilizer;17.26
ussr:R113_Object_730;healthReserve;aimingStabilizer;rammer;14.86
ussr:R113_Object_730;modernizedTurbochargerRotationMechanism;aimingStabilizer;rammer;14.08
ussr:R114_Object_244;healthReserve;turbocharger;rammer;24.39
ussr:R114_Object_244;ventilation;rotationMechanism;rammer;18.29
ussr:R114_Object_244;healthReserve;improvedSights;rammer;15.04
ussr:R115_IS-3_auto;ventilation;improvedSights;aimingStabilizer;23.6
ussr:R115_IS-3_auto;healthReserve;turbocharger;aimingStabilizer;9.21
ussr:R115_IS-3_auto;ventilation;aimingStabilizer;enhancedAimDrives;7.54
ussr:R115_IS-3_auto_S;ventilation;improvedSights;aimingStabilizer;12.29
ussr:R115_IS-3_auto_S;modernizedAimDrivesAimingStabilizer;improvedSights;aimingStabilizer;10.98
ussr:R115_IS-3_auto_S;modernizedExtraHealthReserveAntifragmentationLining;modernizedImprovedSightsEnhancedAimDrives;aimingStabilizer;10.82
ussr:R116_ISU122C_Berlin;turbocharger;improvedSights;rammer;33.33
ussr:R116_ISU122C_Berlin;rammer;improvedSights;ventilation;24.46
ussr:R116_ISU122C_Berlin;rammer;turbocharger;coatedOptics;13.71
ussr:R117_T34_85_Rudy;ventilation;rammer;coatedOptics;58.72
ussr:R117_T34_85_Rudy;rotationMechanism;rammer;ventilation;11.44
ussr:R117_T34_85_Rudy;rotationMechanism;rammer;coatedOptics;10.37
ussr:R118_T28_F30;coatedOptics;turbocharger;enhancedAimDrives;30.5
ussr:R118_T28_F30;ventilation;enhancedAimDrives;coatedOptics;23
ussr:R119_Object_777;healthReserve;aimingStabilizer;rammer;22.06
ussr:R119_Object_777;aimingStabilizer;turbocharger;rammer;21.15
ussr:R119_Object_777;modernizedTurbochargerRotationMechanism;rammer;aimingStabilizer;11.46
ussr:R120_T22SR_A22;ventilation;aimingStabilizer;rammer;30.31
ussr:R120_T22SR_A22;turbocharger;aimingStabilizer;rammer;17.12
ussr:R120_T22SR_A22;healthReserve;aimingStabilizer;rammer;16.18
ussr:R121_KV4_KTT;rammer;turbocharger;healthReserve;25.59
ussr:R121_KV4_KTT;rammer;turbocharger;ventilation;21.47
ussr:R121_KV4_KTT;rammer;healthReserve;ventilation;15.59
ussr:R122_T44_100;ventilation;aimingStabilizer;rammer;19.61
ussr:R122_T44_100;rammer;aimingStabilizer;coatedOptics;17.47
ussr:R122_T44_100;turbocharger;aimingStabilizer;rammer;11.69
ussr:R123_Kirovets_1;ventilation;aimingStabilizer;rammer;19.13
ussr:R123_Kirovets_1;healthReserve;aimingStabilizer;rammer;19.13
ussr:R123_Kirovets_1;aimingStabilizer;improvedSights;rammer;14.8
ussr:R126_Object_730_5;rammer;improvedSights;ventilation;12.19
ussr:R126_Object_730_5;rotationMechanism;rammer;ventilation;7.97
ussr:R126_Object_730_5;rammer;modernizedTurbochargerRotationMechanism;rotationMechanism;7.58
ussr:R127_T44_100_I;turbocharger;commandersView;coatedOptics;30.21
ussr:R127_T44_100_I;rammer;ventilation;coatedOptics;20.85
ussr:R127_T44_100_I;rammer;coatedOptics;aimingStabilizer;13.62
ussr:R128_KV4_Kreslavskiy;turbocharger;aimingStabilizer;rammer;39.33
ussr:R128_KV4_Kreslavskiy;healthReserve;aimingStabilizer;rammer;13.43
ussr:R128_KV4_Kreslavskiy;turbocharger;ventilation;rammer;8.87
ussr:R12_A-20;coatedOptics;additInvisibilityDevice;ventilation;32.49
ussr:R12_A-20;rammer;coatedOptics;stereoscope;17.35
ussr:R12_A-20;coatedOptics;turbocharger;additInvisibilityDevice;12.3
ussr:R131_Tank_Gavalov;coatedOptics;additInvisibilityDevice;ventilation;46.89
ussr:R131_Tank_Gavalov;coatedOptics;modernizedTurbochargerRotationMechanism;additInvisibilityDevice;19.03
ussr:R131_Tank_Gavalov;coatedOptics;turbocharger;additInvisibilityDevice;11.63
ussr:R132_VNII_100LT;commandersView;additInvisibilityDevice;coatedOptics;74.2
ussr:R132_VNII_100LT;commandersView;ventilation;stereoscope;8.01
ussr:R132_VNII_100LT;commandersView;coatedOptics;ventilation;3.37
ussr:R133_KV_122;ventilation;rotationMechanism;rammer;36.42
ussr:R133_KV_122;ventilation;enhancedAimDrives;rammer;27.16
ussr:R134_Object_252K;ventilation;aimingStabilizer;rammer;36.84
ussr:R134_Object_252K;healthReserve;aimingStabilizer;rammer;15.71
ussr:R134_Object_252K;turbocharger;aimingStabilizer;rammer;14.41
ussr:R134_Object_252U;healthReserve;aimingStabilizer;rammer;20.15
ussr:R134_Object_252U;ventilation;aimingStabilizer;rammer;15.62
ussr:R134_Object_252U;modernizedExtraHealthReserveAntifragmentationLining;aimingStabilizer;rammer;12.38
ussr:R135_T_103;improvedSights;rammer;ventilation;10.63
ussr:R135_T_103;rammer;modernizedTurbochargerRotationMechanism;improvedSights;10.09
ussr:R135_T_103;rammer;rotationMechanism;ventilation;9.18
ussr:R139_IS_M;healthReserve;aimingStabilizer;rammer;38.55
ussr:R139_IS_M;rammer;turbocharger;aimingStabilizer;19.44
ussr:R139_IS_M;healthReserve;enhancedAimDrives;ventilation;6.26
ussr:R13_KV-1s;healthReserve;rammer;ventilation;17.34
ussr:R13_KV-1s;healthReserve;turbocharger;rammer;17.2
ussr:R13_KV-1s;ventilation;rotationMechanism;enhancedAimDrives;9.54
ussr:R140_M4_Loza;ventilation;aimingStabilizer;rammer;31.33
ussr:R140_M4_Loza;turbocharger;aimingStabilizer;coatedOptics;21.33
ussr:R144_K_91;ventilation;aimingStabilizer;rammer;19.15
ussr:R144_K_91;ventilation;improvedSights;rammer;8.16
ussr:R144_K_91;turbocharger;rammer;ventilation;7.36
ussr:R145_Object_705_A;healthReserve;aimingStabilizer;rammer;26.39
ussr:R145_Object_705_A;healthReserve;turbocharger;rammer;6.59
ussr:R145_Object_705_A;modernizedExtraHealthReserveAntifragmentationLining;aimingStabilizer;rammer;5.58
ussr:R146_STG;ventilation;aimingStabilizer;rammer;34.78
ussr:R146_STG;additInvisibilityDevice;commandersView;coatedOptics;27.21
ussr:R146_STG;coatedOptics;aimingStabilizer;rammer;10.94
ussr:R146_STG_Tday;ventilation;rammer;coatedOptics;18.8
ussr:R146_STG_Tday;rammer;improvedSights;aimingStabilizer;17.63
ussr:R146_STG_Tday;ventilation;aimingStabilizer;rammer;10.52
ussr:R148_Object_430_U;ventilation;aimingStabilizer;rammer;18.62
ussr:R148_Object_430_U;turbocharger;aimingStabilizer;rammer;17.81
ussr:R148_Object_430_U;aimingStabilizer;modernizedExtraHealthReserveAntifragmentationLining;rammer;10.1
ussr:R149_Object_268_4;rammer;turbocharger;healthReserve;30.39
ussr:R149_Object_268_4;rammer;modernizedTurbochargerRotationMechanism;healthReserve;13.59
ussr:R149_Object_268_4;modernizedTurbochargerRotationMechanism;rotationMechanism;rammer;7.36
ussr:R151_Object_257_2;healthReserve;aimingStabilizer;rammer;29.59
ussr:R151_Object_257_2;turbocharger;aimingStabilizer;rammer;13.38
ussr:R151_Object_257_2;ventilation;aimingStabilizer;rammer;12.26
ussr:R152_KV2_W;ventilation;improvedSights;rammer;14.52
ussr:R152_KV2_W;ventilation;rotationMechanism;rammer;9.74
ussr:R152_KV2_W;ventilation;enhancedAimDrives;rammer;9.65
ussr:R153_Object_705;healthReserve;aimingStabilizer;rammer;44.44
ussr:R153_Object_705;healthReserve;turbocharger;rammer;8.59
ussr:R153_Object_705;ventilation;aimingStabilizer;rammer;8.49
ussr:R154_T_34E_1943;ventilation;rammer;coatedOptics;19.69
ussr:R154_T_34E_1943;ventilation;turbocharger;coatedOptics;12.48
ussr:R154_T_34E_1943;ventilation;additInvisibilityDevice;stereoscope;12.28
ussr:R155_Object_277;healthReserve;aimingStabilizer;rammer;33.29
ussr:R155_Object_277;aimingStabilizer;turbocharger;rammer;14.31
ussr:R155_Object_277;healthReserve;turbocharger;rammer;12.22
ussr:R156_IS_2M;ventilation;rotationMechanism;rammer;18.01
ussr:R156_IS_2M;ventilation;improvedSights;rammer;8.59
ussr:R156_IS_2M;modernizedTurbochargerRotationMechanism;rotationMechanism;rammer;7.14
ussr:R157_Object_279R;modernizedExtraHealthReserveAntifragmentationLining;modernizedTurbochargerRotationMechanism;rammer;17.5
ussr:R157_Object_279R;modernizedExtraHealthReserveAntifragmentationLining;turbocharger;rammer;16.83
ussr:R157_Object_279R;healthReserve;turbocharger;rammer;16.36
ussr:R158_LT_432;commandersView;additInvisibilityDevice;coatedOptics;73.6
ussr:R158_LT_432;commandersView;coatedOptics;ventilation;6.05
ussr:R158_LT_432;commandersView;turbocharger;coatedOptics;3.32
ussr:R159_SU_130PM;improvedSights;rammer;coatedOptics;14.15
ussr:R159_SU_130PM;improvedSights;rotationMechanism;rammer;8.29
ussr:R159_SU_130PM;rammer;improvedSights;stereoscope;8.22
ussr:R159_SU_130PM_DR;rammer;improvedSights;coatedOptics;24.6
ussr:R159_SU_130PM_DR;improvedSights;rotationMechanism;rammer;7.63
ussr:R159_SU_130PM_DR;rammer;improvedSights;stereoscope;7.26
ussr:R15_S-51;rammer;rotationMechanism;enhancedAimDrives;82.7
ussr:R15_S-51;rammer;turbocharger;enhancedAimDrives;7.97
ussr:R15_S-51;rammer;modernizedTurbochargerRotationMechanism;enhancedAimDrives;3.72
ussr:R160_T_50_2;coatedOptics;additInvisibilityDevice;ventilation;27.41
ussr:R160_T_50_2;coatedOptics;rammer;ventilation;14.47
ussr:R160_T_50_2;coatedOptics;turbocharger;additInvisibilityDevice;13.01
ussr:R165_Object_703_II;healthReserve;turbocharger;aimingStabilizer;12.96
ussr:R165_Object_703_II;ventilation;improvedSights;aimingStabilizer;11
ussr:R165_Object_703_II;ventilation;turbocharger;aimingStabilizer;7.91
ussr:R169_ST_II;healthReserve;improvedSights;turbocharger;12.36
ussr:R169_ST_II;healthReserve;aimingStabilizer;ventilation;8.01
ussr:R169_ST_II;healthReserve;turbocharger;aimingStabilizer;7.83
ussr:R170_IS_2_II;healthReserve;turbocharger;aimingStabilizer;35.44
ussr:R170_IS_2_II;healthReserve;aimingStabilizer;ventilation;8.53
ussr:R170_IS_2_II;healthReserve;turbocharger;ventilation;6.06
ussr:R171_IS_3_II;healthReserve;turbocharger;aimingStabilizer;31.98
ussr:R171_IS_3_II;healthReserve;improvedSights;aimingStabilizer;9.09
ussr:R171_IS_3_II;ventilation;turbocharger;aimingStabilizer;8.61
ussr:R172_Object_752;healthReserve;turbocharger;aimingStabilizer;13.39
ussr:R172_Object_752;modernizedTurbochargerRotationMechanism;modernizedAimDrivesAimingStabilizer;aimingStabilizer;10.18
ussr:R172_Object_752;healthReserve;modernizedTurbochargerRotationMechanism;aimingStabilizer;7.56
ussr:R175_IS_2_screen;healthReserve;rotationMechanism;rammer;15.43
ussr:R175_IS_2_screen;ventilation;rotationMechanism;rammer;12.97
ussr:R175_IS_2_screen;improvedSights;rammer;enhancedAimDrives;12.42
ussr:R177_ISU_152K_BL10;rammer;improvedSights;ventilation;11.09
ussr:R177_ISU_152K_BL10;rotationMechanism;improvedSights;rammer;8.66
ussr:R177_ISU_152K_BL10;rotationMechanism;modernizedTurbochargerRotationMechanism;ventilation;4.61
ussr:R178_Object_780;modernizedExtraHealthReserveAntifragmentationLining;aimingStabilizer;rammer;25.45
ussr:R178_Object_780;modernizedExtraHealthReserveAntifragmentationLining;modernizedTurbochargerRotationMechanism;rammer;18.03
ussr:R178_Object_780;modernizedExtraHealthReserveAntifragmentationLining;turbocharger;rammer;12.93
ussr:R17_SU-100;ventilation;enhancedAimDrives;coatedOptics;25.66
ussr:R17_SU-100;ventilation;modernizedTurbochargerRotationMechanism;rammer;11.03
ussr:R17_SU-100;rammer;turbocharger;stereoscope;9.11
ussr:R180_Object_274_A;ventilation;aimingStabilizer;rammer;27.55
ussr:R180_Object_274_A;turbocharger;aimingStabilizer;rammer;12.98
ussr:R180_Object_274_A;modernizedTurbochargerRotationMechanism;aimingStabilizer;rammer;8.57
ussr:R183_K_91_PT;rammer;improvedSights;ventilation;30.94
ussr:R183_K_91_PT;modernizedTurbochargerRotationMechanism;modernizedImprovedSightsEnhancedAimDrives;rammer;7.18
ussr:R183_K_91_PT;ventilation;enhancedAimDrives;rammer;5.71
ussr:R187_Object_590;modernizedTurbochargerRotationMechanism;aimingStabilizer;ventilation;17.09
ussr:R187_Object_590;ventilation;improvedSights;aimingStabilizer;16.74
ussr:R187_Object_590;modernizedTurbochargerRotationMechanism;modernizedAimDrivesAimingStabilizer;aimingStabilizer;8.89
ussr:R188_Object_259A_CN;healthReserve;aimingStabilizer;rammer;29.03
ussr:R188_Object_259A_CN;healthReserve;turbocharger;grousers;10.52
ussr:R188_Object_259A_CN;turbocharger;aimingStabilizer;rammer;6.87
ussr:R18_SU-152;ventilation;modernizedTurbochargerRotationMechanism;rammer;8.71
ussr:R18_SU-152;ventilation;enhancedAimDrives;rammer;7.75
ussr:R18_SU-152;ventilation;improvedSights;rammer;7.09
ussr:R191_Object_283;ventilation;aimingStabilizer;rammer;43.07
ussr:R191_Object_283;additInvisibilityDevice;commandersView;coatedOptics;30.66
ussr:R192_K_2;rammer;turbocharger;aimingStabilizer;20.98
ussr:R192_K_2;healthReserve;turbocharger;rammer;15.48
ussr:R192_K_2;healthReserve;aimingStabilizer;rammer;14.83
ussr:R194_ST_62_var_2;modernizedTurbochargerRotationMechanism;aimingStabilizer;ventilation;19.87
ussr:R194_ST_62_var_2;turbocharger;aimingStabilizer;ventilation;18.96
ussr:R194_ST_62_var_2;healthReserve;aimingStabilizer;ventilation;10.7
ussr:R196_Object_452K;modernizedExtraHealthReserveAntifragmentationLining;aimingStabilizer;rammer;21.8
ussr:R196_Object_452K;turbocharger;aimingStabilizer;rammer;14.67
ussr:R196_Object_452K;healthReserve;aimingStabilizer;rammer;13.38
ussr:R197_KV_1S_MZ;ventilation;healthReserve;turbocharger;17.81
ussr:R197_KV_1S_MZ;coatedOptics;rotationMechanism;enhancedAimDrives;12.06
ussr:R197_KV_1S_MZ;improvedSights;healthReserve;ventilation;9.24
ussr:R19_IS-3;healthReserve;aimingStabilizer;rammer;25.47
ussr:R19_IS-3;ventilation;aimingStabilizer;rammer;12.32
ussr:R19_IS-3;turbocharger;aimingStabilizer;rammer;12.04
ussr:R202_SU_2_122;modernizedTurbochargerRotationMechanism;rotationMechanism;coatedOptics;17.93
ussr:R202_SU_2_122;rammer;improvedSights;rotationMechanism;8.31
ussr:R202_SU_2_122;rammer;improvedSights;turbocharger;7.58
ussr:R204_ISU_122_2;improvedSights;turbocharger;ventilation;17.28
ussr:R204_ISU_122_2;improvedSights;modernizedTurbochargerRotationMechanism;ventilation;12.28
ussr:R204_ISU_122_2;rotationMechanism;turbocharger;ventilation;7.16
ussr:R205_Tank_Rozanova_Obsidian;turbocharger;aimingStabilizer;rammer;22.59
ussr:R205_Tank_Rozanova_Obsidian;turbocharger;rammer;ventilation;18.58
ussr:R205_Tank_Rozanova_Obsidian;turbocharger;healthReserve;rammer;12.48
ussr:R20_T-44;ventilation;aimingStabilizer;rammer;19.85
ussr:R20_T-44;turbocharger;aimingStabilizer;rammer;12.66
ussr:R20_T-44;rammer;aimingStabilizer;coatedOptics;12.39
ussr:R225_SU_100i;ventilation;improvedSights;coatedOptics;8.61
ussr:R225_SU_100i;ventilation;rammer;coatedOptics;8.48
ussr:R225_SU_100i;rotationMechanism;modernizedImprovedSightsEnhancedAimDrives;rammer;5.86
ussr:R22_T-46;stereoscope;ventilation;;98.75
ussr:R23_T-43;ventilation;rammer;coatedOptics;61.84
ussr:R23_T-43;turbocharger;rammer;coatedOptics;12.65
ussr:R23_T-43;coatedOptics;modernizedImprovedSightsEnhancedAimDrives;modernizedTurbochargerRotationMechanism;4.72
ussr:R26_SU-8;rammer;rotationMechanism;enhancedAimDrives;84.89
ussr:R26_SU-8;rammer;modernizedTurbochargerRotationMechanism;enhancedAimDrives;5.4
ussr:R26_SU-8;rammer;enhancedAimDrives;camouflageNet;4.68
ussr:R27_SU-14;rammer;enhancedAimDrives;ventilation;48.97
ussr:R27_SU-14;enhancedAimDrives;rotationMechanism;rammer;28.54
ussr:R27_SU-14;rammer;rotationMechanism;ventilation;14.6
ussr:R33_Churchill_LL;healthReserve;rammer;ventilation;17.48
ussr:R33_Churchill_LL;turbocharger;healthReserve;rammer;14.15
ussr:R33_Churchill_LL;ventilation;turbocharger;rammer;13.11
ussr:R38_KV-220;healthReserve;turbocharger;rammer;25.24
ussr:R38_KV-220;healthReserve;rammer;ventilation;21.7
ussr:R38_KV-220;rammer;turbocharger;ventilation;15.57
ussr:R39_KV-3;healthReserve;turbocharger;rammer;20.1
ussr:R39_KV-3;healthReserve;rotationMechanism;rammer;8.77
ussr:R39_KV-3;ventilation;improvedSights;rammer;6.58
ussr:R40_T-54;ventilation;aimingStabilizer;rammer;22.09
ussr:R40_T-54;turbocharger;aimingStabilizer;rammer;14.57
ussr:R40_T-54;ventilation;rammer;coatedOptics;12.93
ussr:R41_T-50;coatedOptics;additInvisibilityDevice;ventilation;32.8
ussr:R41_T-50;rammer;coatedOptics;stereoscope;30.42
ussr:R41_T-50;coatedOptics;turbocharger;additInvisibilityDevice;17.72
ussr:R45_IS-7;healthReserve;turbocharger;grousers;19.95
ussr:R45_IS-7;healthReserve;turbocharger;rammer;17.29
ussr:R45_IS-7;healthReserve;aimingStabilizer;rammer;12.63
ussr:R46_KV-13;ventilation;additInvisibilityDevice;coatedOptics;50.89
ussr:R46_KV-13;ventilation;rammer;coatedOptics;23.08
ussr:R47_ISU-152;improvedSights;rammer;ventilation;14.44
ussr:R47_ISU-152;improvedSights;enhancedAimDrives;rammer;9.42
ussr:R47_ISU-152;rammer;enhancedAimDrives;ventilation;7.64
ussr:R49_SU100Y;ventilation;enhancedAimDrives;stereoscope;18.78
ussr:R49_SU100Y;enhancedAimDrives;improvedSights;stereoscope;8.22
ussr:R49_SU100Y;rammer;improvedSights;stereoscope;7.98
ussr:R51_Object_212;enhancedAimDrives;rammer;ventilation;59.83
ussr:R51_Object_212;enhancedAimDrives;rotationMechanism;rammer;16.76
ussr:R51_Object_212;ventilation;rotationMechanism;rammer;15.2
ussr:R52_Object_261;rammer;rotationMechanism;enhancedAimDrives;75.97
ussr:R52_Object_261;rammer;turbocharger;enhancedAimDrives;7.64
ussr:R52_Object_261;enhancedAimDrives;modernizedTurbochargerRotationMechanism;rammer;7.21
ussr:R53_Object_704;rammer;turbocharger;coatedOptics;11.56
ussr:R53_Object_704;improvedSights;turbocharger;rammer;8.88
ussr:R53_Object_704;improvedSights;rammer;ventilation;6.96
ussr:R54_KV-5;healthReserve;turbocharger;rammer;27.46
ussr:R54_KV-5;healthReserve;turbocharger;grousers;11.77
