VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
uk:GB60_Covenanter;ventilation;aimingStabilizer;coatedOptics;6.34
uk:GB63_TOG_II;healthReserve;turbocharger;rammer;27.83
uk:GB63_TOG_II;ventilation;turbocharger;rammer;9.93
uk:GB63_TOG_II;healthReserve;rammer;ventilation;8.5
uk:GB68_Matilda_Black_Prince;ventilation;turbocharger;rammer;12.41
uk:GB68_Matilda_Black_Prince;ventilation;enhancedAimDrives;rammer;9.29
uk:GB68_Matilda_Black_Prince;ventilation;rammer;coatedOptics;6.27
uk:GB69_Cruiser_Mk_II;healthReserve;;;30.12
uk:GB69_Cruiser_Mk_II;ventilation;;;27.31
uk:GB69_Cruiser_Mk_II;enhancedAimDrives;;;13.06
uk:GB70_N_FV4202_105;ventilation;aimingStabilizer;rammer;20.13
uk:GB70_N_FV4202_105;ventilation;rammer;coatedOptics;13.53
uk:GB70_N_FV4202_105;ventilation;enhancedAimDrives;rammer;12.88
uk:GB71_AT_15A;rammer;turbocharger;ventilation;15.05
uk:GB71_AT_15A;rammer;turbocharger;healthReserve;8.97
uk:GB71_AT_15A;ventilation;healthReserve;rammer;7.04
uk:GB72_AT15;rammer;turbocharger;healthReserve;20.14
uk:GB72_AT15;rammer;healthReserve;ventilation;10.14
uk:GB72_AT15;rammer;turbocharger;ventilation;9.15
uk:GB73_AT2;healthReserve;turbocharger;rammer;13.56
uk:GB73_AT2;healthReserve;rammer;ventilation;6.14
uk:GB73_AT2;ventilation;turbocharger;rammer;5.31
uk:GB74_AT8;rammer;turbocharger;healthReserve;10.1
uk:GB74_AT8;rammer;turbocharger;ventilation;9.29
uk:GB74_AT8;ventilation;healthReserve;rammer;7.23
uk:GB75_AT7;rammer;turbocharger;healthReserve;15.21
uk:GB75_AT7;ventilation;healthReserve;rammer;8.84
uk:GB75_AT7;rammer;turbocharger;ventilation;8.19
uk:GB76_Mk_VIC;ventilation;;;36.96
uk:GB76_Mk_VIC;healthReserve;;;19.17
uk:GB76_Mk_VIC;turbocharger;;;12.44
uk:GB77_FV304;rammer;enhancedAimDrives;ventilation;46.26
uk:GB77_FV304;rammer;enhancedAimDrives;camouflageNet;16.11
uk:GB77_FV304;rammer;ventilation;camouflageNet;8.86
uk:GB78_Sexton_I;enhancedAimDrives;camouflageNet;;41.18
uk:GB78_Sexton_I;enhancedAimDrives;turbocharger;;27.85
uk:GB78_Sexton_I;enhancedAimDrives;stereoscope;;18.05
uk:GB79_FV206;rammer;enhancedAimDrives;ventilation;49.52
uk:GB79_FV206;rammer;enhancedAimDrives;camouflageNet;17.94
uk:GB79_FV206;rammer;rotationMechanism;enhancedAimDrives;7.48
uk:GB80_Charioteer;improvedSights;rammer;ventilation;11.29
uk:GB80_Charioteer;rammer;camouflageNet;stereoscope;10.32
uk:GB80_Charioteer;rammer;enhancedAimDrives;ventilation;8.09
uk:GB81_FV4004;ventilation;improvedSights;rammer;19.28
uk:GB81_FV4004;rammer;enhancedAimDrives;ventilation;9.79
uk:GB81_FV4004;rammer;camouflageNet;stereoscope;6.34
uk:GB83_FV4005;rammer;enhancedAimDrives;ventilation;21.78
uk:GB83_FV4005;rammer;improvedSights;ventilation;13.53
uk:GB83_FV4005;rammer;improvedSights;enhancedAimDrives;12.57
uk:GB84_Chieftain_Mk6;healthReserve;turbocharger;rammer;79.64
uk:GB84_Chieftain_Mk6;turbocharger;aimingStabilizer;rammer;6.79
uk:GB85_Cromwell_Berlin;ventilation;rammer;coatedOptics;32.64
uk:GB85_Cromwell_Berlin;ventilation;enhancedAimDrives;rammer;7.05
uk:GB85_Cromwell_Berlin;ventilation;rotationMechanism;rammer;5.73
uk:GB86_Centurion_Action_X;ventilation;aimingStabilizer;rammer;31.76
uk:GB86_Centurion_Action_X;turbocharger;rammer;ventilation;9.5
uk:GB86_Centurion_Action_X;ventilation;rammer;coatedOptics;7.5
uk:GB87_Chieftain_T95_turret;turbocharger;rammer;ventilation;13.42
uk:GB87_Chieftain_T95_turret;ventilation;aimingStabilizer;rammer;12.52
uk:GB87_Chieftain_T95_turret;ventilation;enhancedAimDrives;rammer;7.5
uk:GB91_Super_Conqueror;healthReserve;turbocharger;rammer;35.4
uk:GB91_Super_Conqueror;healthReserve;rammer;ventilation;14.94
uk:GB91_Super_Conqueror;ventilation;turbocharger;rammer;10
uk:GB92_FV217;rammer;turbocharger;healthReserve;18.63
uk:GB92_FV217;rammer;turbocharger;ventilation;17.57
uk:GB92_FV217;rammer;healthReserve;ventilation;8.78
uk:GB93_Caernarvon_AX;ventilation;aimingStabilizer;rammer;21.58
uk:GB93_Caernarvon_AX;healthReserve;rammer;ventilation;12.07
uk:GB93_Caernarvon_AX;ventilation;enhancedAimDrives;rammer;9.92
uk:GB94_Centurion_Mk5-1_RAAC;ventilation;aimingStabilizer;rammer;22.32
uk:GB94_Centurion_Mk5-1_RAAC;ventilation;rammer;coatedOptics;11.1
uk:GB94_Centurion_Mk5-1_RAAC;turbocharger;rammer;ventilation;9.62
uk:GB95_Ekins_Firefly_M4A4;ventilation;rammer;coatedOptics;22.59
uk:GB95_Ekins_Firefly_M4A4;ventilation;aimingStabilizer;rammer;7.7
uk:GB95_Ekins_Firefly_M4A4;ventilation;enhancedAimDrives;rammer;6.26
uk:GB96_Excalibur;rammer;camouflageNet;stereoscope;17.23
uk:GB96_Excalibur;rammer;ventilation;stereoscope;13.73
uk:GB96_Excalibur;ventilation;rammer;coatedOptics;10.49
uk:GB97_Chimera;ventilation;aimingStabilizer;rammer;23.29
uk:GB97_Chimera;ventilation;rammer;coatedOptics;10.52
uk:GB97_Chimera;ventilation;improvedSights;rammer;8.75
uk:GB98_T95_FV4201_Chieftain;healthReserve;turbocharger;rammer;35.12
uk:GB98_T95_FV4201_Chieftain;ventilation;aimingStabilizer;rammer;14.49
uk:GB98_T95_FV4201_Chieftain;ventilation;turbocharger;rammer;11.76
uk:GB99_Turtle_Mk1;rammer;turbocharger;healthReserve;34.6
uk:GB99_Turtle_Mk1;rammer;turbocharger;ventilation;24.24
uk:GB99_Turtle_Mk1;rammer;healthReserve;ventilation;6.22
usa:A01_T1_Cunningham;;;;100
usa:A02_M2_lt;healthReserve;;;33.15
usa:A02_M2_lt;ventilation;;;28.79
usa:A02_M2_lt;turbocharger;;;11.7
usa:A03_M3_Stuart;healthReserve;enhancedAimDrives;;10.43
usa:A03_M3_Stuart;healthReserve;turbocharger;;8.89
usa:A03_M3_Stuart;camouflageNet;stereoscope;;8.37
usa:A04_M3_Grant;ventilation;healthReserve;enhancedAimDrives;9.73
usa:A04_M3_Grant;ventilation;enhancedAimDrives;coatedOptics;9.53
usa:A04_M3_Grant;ventilation;enhancedAimDrives;stereoscope;9.5
usa:A05_M4_Sherman;ventilation;rammer;coatedOptics;12.95
usa:A05_M4_Sherman;ventilation;enhancedAimDrives;rammer;11.69
usa:A05_M4_Sherman;ventilation;improvedSights;rammer;4.2
usa:A06_M4A3E8_Sherman;ventilation;rammer;coatedOptics;14.82
usa:A06_M4A3E8_Sherman;ventilation;enhancedAimDrives;rammer;6.86
usa:A06_M4A3E8_Sherman;ventilation;aimingStabilizer;rammer;6.36
usa:A07_T20;ventilation;rammer;coatedOptics;13.41
usa:A07_T20;ventilation;aimingStabilizer;rammer;10.76
usa:A07_T20;ventilation;improvedSights;rammer;8.59
usa:A09_T1_hvy;ventilation;healthReserve;rammer;13.96
usa:A09_T1_hvy;ventilation;enhancedAimDrives;rammer;7.26
usa:A09_T1_hvy;ventilation;rammer;coatedOptics;6.53
usa:A100_T49;commandersView;additInvisibilityDevice;coatedOptics;13.96
usa:A100_T49;commandersView;ventilation;coatedOptics;5.04
usa:A100_T49;coatedOptics;rammer;ventilation;3.69
usa:A101_M56;rammer;camouflageNet;stereoscope;37.31
usa:A101_M56;rammer;enhancedAimDrives;stereoscope;5.36
usa:A101_M56;improvedSights;rammer;coatedOptics;5
usa:A102_T28_concept;rammer;camouflageNet;stereoscope;8.31
usa:A102_T28_concept;ventilation;enhancedAimDrives;rammer;7.31
usa:A102_T28_concept;rammer;turbocharger;ventilation;7.22
usa:A103_T71E1;coatedOptics;additInvisibilityDevice;ventilation;20.27
usa:A103_T71E1;stereoscope;ventilation;camouflageNet;8.77
usa:A103_T71E1;coatedOptics;aimingStabilizer;ventilation;8.33
usa:A104_M4A3E8A;ventilation;rammer;coatedOptics;18.02
usa:A104_M4A3E8A;ventilation;aimingStabilizer;rammer;11.14
usa:A104_M4A3E8A;ventilation;enhancedAimDrives;rammer;7.63
usa:A107_T1_HMC;enhancedAimDrives;;;54.74
usa:A107_T1_HMC;coatedOptics;;;20.51
usa:A107_T1_HMC;camouflageNet;;;11.9
usa:A108_T18_HMC;ventilation;enhancedAimDrives;;35.94
usa:A108_T18_HMC;turbocharger;enhancedAimDrives;;19.93
usa:A108_T18_HMC;enhancedAimDrives;camouflageNet;;11.04
usa:A109_T56_GMC;camouflageNet;stereoscope;;35.07
usa:A109_T56_GMC;stereoscope;enhancedAimDrives;;17.87
usa:A109_T56_GMC;enhancedAimDrives;camouflageNet;;10.95
usa:A10_M6;healthReserve;rammer;ventilation;21.39
usa:A10_M6;healthReserve;turbocharger;rammer;10.63
usa:A10_M6;ventilation;improvedSights;rammer;7.71
usa:A111_T25_Pilot;ventilation;rammer;coatedOptics;23.87
usa:A111_T25_Pilot;ventilation;aimingStabilizer;rammer;13.55
usa:A111_T25_Pilot;ventilation;enhancedAimDrives;rammer;10.46
usa:A112_T71E2R;coatedOptics;additInvisibilityDevice;ventilation;19.93
usa:A112_T71E2R;stereoscope;additInvisibilityDevice;camouflageNet;6.64
usa:A112_T71E2R;coatedOptics;rammer;ventilation;6.08
usa:A115_Chrysler_K;healthReserve;rammer;ventilation;14.27
usa:A115_Chrysler_K;healthReserve;turbocharger;rammer;12.79
usa:A115_Chrysler_K;healthReserve;aimingStabilizer;rammer;11.28
usa:A115_Chrysler_K_GF;healthReserve;rammer;ventilation;15.89
usa:A115_Chrysler_K_GF;healthReserve;turbocharger;rammer;10.61
usa:A115_Chrysler_K_GF;ventilation;aimingStabilizer;rammer;10.32
usa:A116_XM551;commandersView;additInvisibilityDevice;coatedOptics;21.62
usa:A116_XM551;coatedOptics;rammer;ventilation;9.71
usa:A116_XM551;commandersView;ventilation;coatedOptics;6.76
usa:A117_T26E5;ventilation;aimingStabilizer;rammer;21.98
usa:A117_T26E5;healthReserve;rammer;ventilation;10.36
usa:A117_T26E5;healthReserve;aimingStabilizer;rammer;10.17
usa:A117_T26E5_Patriot;ventilation;aimingStabilizer;rammer;19.9
usa:A117_T26E5_Patriot;healthReserve;rammer;ventilation;10.29
usa:A117_T26E5_Patriot;ventilation;enhancedAimDrives;rammer;9.18
usa:A118_M4_Thunderbolt;ventilation;rammer;coatedOptics;17.19
usa:A118_M4_Thunderbolt;ventilation;aimingStabilizer;rammer;10.45
usa:A118_M4_Thunderbolt;ventilation;turbocharger;rammer;8.36
usa:A11_T29;healthReserve;rammer;ventilation;13.05
usa:A11_T29;ventilation;aimingStabilizer;rammer;8.81
usa:A11_T29;healthReserve;turbocharger;rammer;8.23
usa:A120_M48A5;ventilation;aimingStabilizer;rammer;18.82
usa:A120_M48A5;turbocharger;rammer;ventilation;17.05
usa:A120_M48A5;turbocharger;aimingStabilizer;rammer;10.19
usa:A121_M26_Cologne;ventilation;rammer;coatedOptics;13.71
usa:A121_M26_Cologne;ventilation;improvedSights;rammer;12.54
usa:A121_M26_Cologne;turbocharger;rammer;ventilation;11.39
usa:A122_TS-5;rammer;turbocharger;healthReserve;21.11
usa:A122_TS-5;rammer;turbocharger;ventilation;11.63
usa:A122_TS-5;rammer;healthReserve;ventilation;7.41
usa:A123_T78;rammer;camouflageNet;stereoscope;21.55
usa:A123_T78;improvedSights;rammer;coatedOptics;11.21
usa:A123_T78;rammer;rotationMechanism;coatedOptics;5.86
usa:A124_T54E2;ventilation;aimingStabilizer;rammer;24.96
usa:A124_T54E2;healthReserve;aimingStabilizer;rammer;17.87
usa:A124_T54E2;healthReserve;turbocharger;rammer;10.41
usa:A125_AEP_1;ventilation;aimingStabilizer;rammer;14.2
usa:A125_AEP_1;healthReserve;rammer;ventilation;13.37
usa:A125_AEP_1;healthReserve;aimingStabilizer;rammer;13.3
usa:A126_PzVI_Tiger_II_capt;healthReserve;rammer;ventilation;17.66
usa:A126_PzVI_Tiger_II_capt;ventilation;enhancedAimDrives;rammer;12.05
usa:A126_PzVI_Tiger_II_capt;healthReserve;turbocharger;rammer;8.07
usa:A127_TL_1_LPC;ventilation;aimingStabilizer;rammer;18.01
usa:A127_TL_1_LPC;ventilation;rammer;coatedOptics;12.07
usa:A127_TL_1_LPC;ventilation;improvedSights;rammer;9.02
usa:A128_concept_1b;healthReserve;aimingStabilizer;rammer;29.4
usa:A128_concept_1b;ventilation;aimingStabilizer;rammer;20.58
usa:A128_concept_1b;healthReserve;rammer;ventilation;10.2
usa:A129_T6_medium;ventilation;healthReserve;enhancedAimDrives;16.65
usa:A129_T6_medium;ventilation;enhancedAimDrives;coatedOptics;12.37
usa:A129_T6_medium;ventilation;turbocharger;enhancedAimDrives;9.1
usa:A12_T32;healthReserve;turbocharger;rammer;15.87
usa:A12_T32;healthReserve;rammer;ventilation;14.39
usa:A12_T32;healthReserve;aimingStabilizer;rammer;9.96
usa:A130_Super_Hellcat;rammer;camouflageNet;stereoscope;29.31
usa:A130_Super_Hellcat;rammer;enhancedAimDrives;camouflageNet;6.13
usa:A130_Super_Hellcat;rammer;camouflageNet;coatedOptics;4.66
usa:A132_T77;ventilation;improvedSights;aimingStabilizer;13.57
usa:A132_T77;ventilation;turbocharger;aimingStabilizer;10.85
usa:A132_T77;ventilation;aimingStabilizer;enhancedAimDrives;9.84
usa:A134_M24E2_SuperChaffee;coatedOptics;additInvisibilityDevice;ventilation;14.28
usa:A134_M24E2_SuperChaffee;coatedOptics;rammer;ventilation;9.15
usa:A134_M24E2_SuperChaffee;stereoscope;ventilation;camouflageNet;7.57
usa:A136_T42;ventilation;aimingStabilizer;rammer;12.58
usa:A136_T42;turbocharger;rammer;ventilation;11.07
usa:A136_T42;ventilation;improvedSights;rammer;9.38
usa:A139_M_III_Y;healthReserve;rammer;ventilation;15.03
usa:A139_M_III_Y;ventilation;aimingStabilizer;rammer;9.63
usa:A139_M_III_Y;healthReserve;aimingStabilizer;rammer;9.45
usa:A13_T34_hvy;ventilation;enhancedAimDrives;rammer;26.66
usa:A13_T34_hvy;ventilation;aimingStabilizer;rammer;16.58
usa:A13_T34_hvy;rammer;aimingStabilizer;enhancedAimDrives;9.79
usa:A13_T34_hvy_BF;ventilation;enhancedAimDrives;rammer;20.96
usa:A13_T34_hvy_BF;ventilation;aimingStabilizer;rammer;20.75
usa:A13_T34_hvy_BF;healthReserve;rammer;ventilation;6.03
usa:A140_ASTRON_REX_105mm;ventilation;improvedSights;aimingStabilizer;19.73
usa:A140_ASTRON_REX_105mm;turbocharger;aimingStabilizer;ventilation;11.23
usa:A140_ASTRON_REX_105mm;ventilation;aimingStabilizer;coatedOptics;6.94
usa:A140_ASTRON_REX_105mm_SPD;ventilation;improvedSights;aimingStabilizer;17.65
usa:A140_ASTRON_REX_105mm_SPD;turbocharger;aimingStabilizer;ventilation;11.57
usa:A140_ASTRON_REX_105mm_SPD;ventilation;aimingStabilizer;coatedOptics;5.99
usa:A141_M_IV_Y;ventilation;aimingStabilizer;rammer;23.67
usa:A141_M_IV_Y;healthReserve;aimingStabilizer;rammer;13.87
usa:A141_M_IV_Y;healthReserve;rammer;ventilation;10.9
usa:A142_Pawlack_Tank;healthReserve;rammer;ventilation;16
usa:A142_Pawlack_Tank;ventilation;enhancedAimDrives;rammer;9.23
usa:A142_Pawlack_Tank;healthReserve;enhancedAimDrives;rammer;6.48
usa:A143_M_V_Y;healthReserve;rammer;ventilation;16.6
usa:A143_M_V_Y;ventilation;aimingStabilizer;rammer;14.49
usa:A143_M_V_Y;healthReserve;turbocharger;rammer;12.37
usa:A144_M_VI_Y;healthReserve;rammer;ventilation;20.65
usa:A144_M_VI_Y;healthReserve;aimingStabilizer;rammer;13.5
usa:A144_M_VI_Y;ventilation;aimingStabilizer;rammer;7.83
usa:A145_TS_54;healthReserve;turbocharger;ventilation;22.76
usa:A145_TS_54;healthReserve;turbocharger;aimingStabilizer;12.17
usa:A145_TS_54;healthReserve;aimingStabilizer;ventilation;8.42
usa:A146_TL_7_120;improvedSights;rotationMechanism;ventilation;12.23
usa:A146_TL_7_120;ventilation;improvedSights;enhancedAimDrives;10.68
usa:A146_TL_7_120;rotationMechanism;turbocharger;ventilation;8.56
usa:A147_M_II_Y;healthReserve;rammer;ventilation;12.73
usa:A147_M_II_Y;ventilation;enhancedAimDrives;rammer;10.8
usa:A147_M_II_Y;ventilation;aimingStabilizer;rammer;6.13
usa:A148_Convertible_Medium_Tank_T3;ventilation;enhancedAimDrives;;14.84
usa:A148_Convertible_Medium_Tank_T3;ventilation;healthReserve;;12.16
usa:A148_Convertible_Medium_Tank_T3;ventilation;turbocharger;;10.67
usa:A149_AMBT;turbocharger;aimingStabilizer;ventilation;23.54
usa:A149_AMBT;ventilation;improvedSights;aimingStabilizer;13.08
usa:A149_AMBT;ventilation;aimingStabilizer;coatedOptics;6.05
usa:A14_T30;rammer;enhancedAimDrives;ventilation;17.64
usa:A14_T30;rammer;improvedSights;ventilation;10.21
usa:A14_T30;rammer;rotationMechanism;ventilation;5.94
usa:A150_MBT_B;rammer;turbocharger;aimingStabilizer;18.18
usa:A150_MBT_B;healthReserve;rammer;ventilation;17.6
usa:A150_MBT_B;healthReserve;turbocharger;rammer;14.37
usa:A151_TS_60;rammer;turbocharger;ventilation;18.37
usa:A151_TS_60;rammer;improvedSights;ventilation;15.37
usa:A151_TS_60;rammer;healthReserve;ventilation;7.28
usa:A152_M_Project;ventilation;aimingStabilizer;rammer;17.46
usa:A152_M_Project;turbocharger;rammer;ventilation;12.4
usa:A152_M_Project;turbocharger;aimingStabilizer;rammer;10.59
usa:A153_XM66F;rammer;turbocharger;healthReserve;15.16
usa:A153_XM66F;rammer;turbocharger;ventilation;12.59
usa:A153_XM66F;rammer;improvedSights;ventilation;9.9
usa:A155_AAT60;turbocharger;rammer;ventilation;29.8
usa:A155_AAT60;turbocharger;aimingStabilizer;rammer;10.25
usa:A155_AAT60;ventilation;aimingStabilizer;rammer;7.86
usa:A156_T54_2022;ventilation;aimingStabilizer;rammer;15.79
usa:A156_T54_2022;healthReserve;aimingStabilizer;rammer;12.13
usa:A156_T54_2022;ventilation;improvedSights;rammer;10.33
usa:A158_T832;healthReserve;turbocharger;rammer;35.96
usa:A158_T832;healthReserve;rammer;ventilation;16.23
usa:A158_T832;ventilation;turbocharger;rammer;12.57
usa:A160_M24_594;ventilation;additInvisibilityDevice;coatedOptics;16.63
usa:A160_M24_594;ventilation;turbocharger;coatedOptics;13.78
usa:A160_M24_594;turbocharger;rammer;coatedOptics;10.83
usa:A161_ARMT;ventilation;improvedSights;coatedOptics;18.28
usa:A161_ARMT;ventilation;turbocharger;coatedOptics;6.61
usa:A161_ARMT;ventilation;improvedSights;enhancedAimDrives;6.05
usa:A168_XM_57;improvedSights;turbocharger;rammer;24.07
usa:A168_XM_57;rammer;turbocharger;healthReserve;17.57
usa:A168_XM_57;rammer;turbocharger;ventilation;11.25
usa:A169_PattonIII_120;ventilation;aimingStabilizer;rammer;10.84
usa:A169_PattonIII_120;ventilation;improvedSights;rammer;7.13
usa:A169_PattonIII_120;ventilation;enhancedAimDrives;rammer;7.12
usa:A16_M7_Priest;enhancedAimDrives;camouflageNet;;36.66
usa:A16_M7_Priest;enhancedAimDrives;turbocharger;;24.34
usa:A16_M7_Priest;stereoscope;enhancedAimDrives;;18.8
usa:A172_M4A3E8_Sherman_BPXIV;ventilation;rammer;coatedOptics;18.18
usa:A172_M4A3E8_Sherman_BPXIV;ventilation;aimingStabilizer;rammer;8.07
usa:A172_M4A3E8_Sherman_BPXIV;ventilation;enhancedAimDrives;rammer;7.26
usa:A17_M37;enhancedAimDrives;camouflageNet;stereoscope;23.57
usa:A17_M37;camouflageNet;additInvisibilityDevice;enhancedAimDrives;19.36
usa:A17_M37;enhancedAimDrives;turbocharger;camouflageNet;17.21
usa:A18_M41;rammer;rotationMechanism;enhancedAimDrives;36.45
usa:A18_M41;rammer;enhancedAimDrives;camouflageNet;34.86
usa:A18_M41;rammer;turbocharger;enhancedAimDrives;3.72
usa:A19_T2_lt;ventilation;;;41
usa:A19_T2_lt;turbocharger;;;21.49
usa:A19_T2_lt;healthReserve;;;17.22
usa:A21_T14;ventilation;healthReserve;rammer;15.11
usa:A21_T14;ventilation;enhancedAimDrives;rammer;9.52
usa:A21_T14;ventilation;rammer;coatedOptics;9.27
usa:A22_M5_Stuart;ventilation;additInvisibilityDevice;coatedOptics;10.26
usa:A22_M5_Stuart;ventilation;enhancedAimDrives;coatedOptics;5.95
usa:A22_M5_Stuart;ventilation;turbocharger;coatedOptics;5.84
usa:A23_M7_med;ventilation;additInvisibilityDevice;coatedOptics;15.93
usa:A23_M7_med;ventilation;rammer;coatedOptics;8
usa:A23_M7_med;ventilation;camouflageNet;stereoscope;6.75
usa:A24_T2_med;ventilation;;;26.24
usa:A24_T2_med;healthReserve;;;21.79
usa:A24_T2_med;stereoscope;;;14.3
usa:A25_M2_med;ventilation;enhancedAimDrives;;15.12
usa:A25_M2_med;stereoscope;camouflageNet;;10.65
usa:A25_M2_med;enhancedAimDrives;healthReserve;;9.72
usa:A27_T82;enhancedAimDrives;camouflageNet;stereoscope;31.62
usa:A27_T82;enhancedAimDrives;additInvisibilityDevice;camouflageNet;14.97
usa:A27_T82;enhancedAimDrives;turbocharger;camouflageNet;12.12
usa:A29_T40;enhancedAimDrives;camouflageNet;stereoscope;34.57
usa:A29_T40;stereoscope;additInvisibilityDevice;camouflageNet;13.4
usa:A29_T40;stereoscope;healthReserve;camouflageNet;10.06
usa:A30_M10_Wolverine;rammer;camouflageNet;stereoscope;25.84
usa:A30_M10_Wolverine;improvedSights;rammer;stereoscope;5.26
usa:A30_M10_Wolverine;rammer;enhancedAimDrives;camouflageNet;4.29
usa:A31_M36_Slagger;rammer;camouflageNet;stereoscope;25.54
usa:A31_M36_Slagger;improvedSights;rammer;coatedOptics;6.45
usa:A31_M36_Slagger;rammer;enhancedAimDrives;camouflageNet;4.75
usa:A32_M12;rammer;rotationMechanism;enhancedAimDrives;42.1
usa:A32_M12;rammer;enhancedAimDrives;camouflageNet;37.2
usa:A32_M12;rammer;turbocharger;enhancedAimDrives;4.46
usa:A33_MTLS-1G14;healthReserve;ventilation;;13.57
usa:A33_MTLS-1G14;ventilation;enhancedAimDrives;;12.63
usa:A33_MTLS-1G14;healthReserve;turbocharger;;11.76
usa:A34_M24_Chaffee;ventilation;additInvisibilityDevice;coatedOptics;10.45
usa:A34_M24_Chaffee;ventilation;camouflageNet;stereoscope;8.13
usa:A34_M24_Chaffee;ventilation;rammer;coatedOptics;5.45
usa:A35_Pershing;ventilation;aimingStabilizer;rammer;15.99
usa:A35_Pershing;ventilation;improvedSights;rammer;9.33
usa:A35_Pershing;ventilation;rammer;coatedOptics;8.62
usa:A36_Sherman_Jumbo;ventilation;enhancedAimDrives;rammer;9.85
usa:A36_Sherman_Jumbo;ventilation;rammer;coatedOptics;7.74
usa:A36_Sherman_Jumbo;ventilation;aimingStabilizer;rammer;7.66
usa:A37_M40M43;rammer;enhancedAimDrives;camouflageNet;39.08
usa:A37_M40M43;rammer;rotationMechanism;enhancedAimDrives;37.34
usa:A37_M40M43;rammer;turbocharger;enhancedAimDrives;8.39
usa:A38_T92;rammer;rotationMechanism;enhancedAimDrives;38.26
usa:A38_T92;rammer;enhancedAimDrives;camouflageNet;35.86
usa:A38_T92;rammer;turbocharger;enhancedAimDrives;13.83
usa:A39_T28;rammer;turbocharger;healthReserve;25.61
usa:A39_T28;rammer;turbocharger;ventilation;7.39
usa:A39_T28;rammer;healthReserve;ventilation;6.67
usa:A40_T95;rammer;turbocharger;healthReserve;26.44
usa:A40_T95;rammer;turbocharger;ventilation;9.55
usa:A40_T95;rammer;healthReserve;ventilation;6.59
usa:A41_M18_Hellcat;rammer;camouflageNet;stereoscope;31.87
usa:A41_M18_Hellcat;improvedSights;rammer;coatedOptics;4.82
usa:A41_M18_Hellcat;rammer;enhancedAimDrives;camouflageNet;4.39
usa:A43_M22_Locust;ventilation;coatedOptics;;15.19
usa:A43_M22_Locust;ventilation;healthReserve;;9.66
usa:A43_M22_Locust;ventilation;stereoscope;;8.89
usa:A44_M4A2E4;ventilation;rammer;improvedConfiguration;16.31
usa:A44_M4A2E4;coatedOptics;rammer;ventilation;14.3
usa:A44_M4A2E4;rotationMechanism;rammer;ventilation;9.03
usa:A45_M6A2E1;ventilation;aimingStabilizer;rammer;16.01
usa:A45_M6A2E1;healthReserve;turbocharger;rammer;13.22
usa:A45_M6A2E1;healthReserve;rammer;ventilation;11.19
usa:A46_T3;stereoscope;;;23.11
usa:A46_T3;ventilation;;;21.6
usa:A46_T3;healthReserve;;;20.82
usa:A57_M8A1;enhancedAimDrives;camouflageNet;stereoscope;24.46
usa:A57_M8A1;stereoscope;additInvisibilityDevice;camouflageNet;10.46
usa:A57_M8A1;healthReserve;camouflageNet;stereoscope;7.09
usa:A58_T67;rammer;camouflageNet;stereoscope;36.68
usa:A58_T67;rammer;enhancedAimDrives;stereoscope;5.02
usa:A58_T67;rammer;enhancedAimDrives;camouflageNet;4.96
usa:A62_Ram-II;ventilation;rammer;coatedOptics;19.66
usa:A62_Ram-II;ventilation;enhancedAimDrives;rammer;11.05
usa:A62_Ram-II;rammer;turbocharger;ventilation;5.43
usa:A63_M46_Patton;ventilation;aimingStabilizer;rammer;20.34
usa:A63_M46_Patton;ventilation;improvedSights;rammer;8.56
usa:A63_M46_Patton;ventilation;rammer;coatedOptics;7.82
usa:A63_M46_Patton_KR;ventilation;aimingStabilizer;rammer;11.83
usa:A63_M46_Patton_KR;ventilation;rammer;coatedOptics;9.39
usa:A63_M46_Patton_KR;ventilation;enhancedAimDrives;rammer;7.05
usa:A64_T25_AT;ventilation;rammer;coatedOptics;13.74
usa:A64_T25_AT;rammer;camouflageNet;stereoscope;11.98
usa:A64_T25_AT;rammer;ventilation;stereoscope;6.03
usa:A66_M103;healthReserve;aimingStabilizer;rammer;18.49
usa:A66_M103;healthReserve;turbocharger;rammer;12.82
usa:A66_M103;healthReserve;rammer;ventilation;11.35
usa:A67_T57_58;ventilation;aimingStabilizer;enhancedAimDrives;18.33
usa:A67_T57_58;healthReserve;turbocharger;aimingStabilizer;10.43
usa:A67_T57_58;healthReserve;aimingStabilizer;ventilation;7.96
usa:A68_T28_Prototype;rammer;camouflageNet;stereoscope;11.12
usa:A68_T28_Prototype;rammer;enhancedAimDrives;ventilation;6.19
usa:A68_T28_Prototype;rammer;turbocharger;ventilation;5.5
usa:A69_T110E5;healthReserve;turbocharger;rammer;26.74
usa:A69_T110E5;healthReserve;rammer;ventilation;12.5
usa:A69_T110E5;ventilation;aimingStabilizer;rammer;11.7
usa:A71_T21;coatedOptics;additInvisibilityDevice;ventilation;18.56
usa:A71_T21;coatedOptics;rammer;ventilation;14.77
usa:A71_T21;ventilation;coatedOptics;stereoscope;5.3
usa:A72_T25_2;rammer;camouflageNet;stereoscope;23.7
usa:A72_T25_2;improvedSights;rammer;coatedOptics;9.18
usa:A72_T25_2;rammer;enhancedAimDrives;camouflageNet;4.94
usa:A74_T1_E6;ventilation;;;47.82
usa:A74_T1_E6;healthReserve;;;19.77
usa:A74_T1_E6;turbocharger;;;8.45
usa:A78_M4_Improved;ventilation;rammer;coatedOptics;25.39
